"row","column","cor","p"
"hyper_index","diffus_indeg",0.438390006502563,7.66967748200287e-07
"k_core_in","diffus_indeg",0.799838674007204,0
"k_core_out","diffus_indeg",0.0838239280054458,0.179519113443579
"comm_bet","diffus_indeg",0.956819284936414,0
"decay_in","diffus_indeg",-0.0176463927027369,0.777875525949727
"decay_out","diffus_indeg",0.0228888945009231,0.714430146954035
"deg_cent_total","diffus_outdeg",0.47156154651407,1.11022302462516e-15
"deg_cent_out","diffus_outdeg",0.998338795205571,0
"deg_cent_in","diffus_outdeg",0.223799378390612,0.000290799360683103
"wtd_deg_cent_total","diffus_outdeg",0.175096978572186,0.00479279177727587
"wtd_deg_cent_out","diffus_outdeg",0.754753443970964,0
"wtd_deg_cent_in","diffus_outdeg",0.0558298977921536,0.371801878879513
"btw_cent","diffus_outdeg",0.515811754249941,0
"close_cent_total","diffus_outdeg",0.408272476984251,8.74744721102161e-12
"close_cent_out","diffus_outdeg",0.994636727965381,0
"close_cent_in","diffus_outdeg",0.199804757106136,0.00125379924065427
"eigen_cent","diffus_outdeg",0.0198791766678595,0.750645923161425
"component","diffus_outdeg",NA,NA
"louvain_comm","diffus_outdeg",0.210859962994737,0.000652317114367751
"fstgrdy_comm","diffus_outdeg",0.111905703133425,0.0727519319270233
"page_rank","diffus_outdeg",0.0254312143086124,0.684325280775019
"alpha_cent","diffus_outdeg",-0.0418141005492488,0.503709131631807
"auth_score","diffus_outdeg",0.0564746108292834,0.366296108512119
"hub_score","diffus_outdeg",0.650008139281643,0
"local_trans","diffus_outdeg",-0.403562181021657,1.58935087313239e-11
"in_ecc_cent","diffus_outdeg",-0.106288945764313,0.0884198053285976
"out_ecc_cent","diffus_outdeg",-0.484199763735678,0
"load_cent","diffus_outdeg",0.515650373186628,0
"stress_cent","diffus_outdeg",0.5107819069677,0
"gilschmidt","diffus_outdeg",0.998314777849336,0
"hyper_index","diffus_outdeg",0.0980890721152523,0.292733631407749
"k_core_in","diffus_outdeg",0.248261343967424,5.53982599793557e-05
"k_core_out","diffus_outdeg",0.583353506231304,0
"comm_bet","diffus_outdeg",0.454722159616366,1.4210854715202e-14
"decay_in","diffus_outdeg",0.0952960039190577,0.12682957642972
"decay_out","diffus_outdeg",0.1781302824911,0.00410091150620895
"diffus_indeg","diffus_outdeg",0.215508306236504,0.000490637268249161
"deg_cent_total","entropy_in",NA,NA
"deg_cent_out","entropy_in",NA,NA
"deg_cent_in","entropy_in",NA,NA
"wtd_deg_cent_total","entropy_in",NA,NA
"wtd_deg_cent_out","entropy_in",NA,NA
"wtd_deg_cent_in","entropy_in",NA,NA
"btw_cent","entropy_in",NA,NA
"close_cent_total","entropy_in",NA,NA
"close_cent_out","entropy_in",NA,NA
"close_cent_in","entropy_in",NA,NA
"eigen_cent","entropy_in",NA,NA
"component","entropy_in",NA,NA
"louvain_comm","entropy_in",NA,NA
"fstgrdy_comm","entropy_in",NA,NA
"page_rank","entropy_in",NA,NA
"alpha_cent","entropy_in",NA,NA
"auth_score","entropy_in",NA,NA
"hub_score","entropy_in",NA,NA
"local_trans","entropy_in",NA,NA
"in_ecc_cent","entropy_in",NA,NA
"out_ecc_cent","entropy_in",NA,NA
"load_cent","entropy_in",NA,NA
"stress_cent","entropy_in",NA,NA
"gilschmidt","entropy_in",NA,NA
"hyper_index","entropy_in",6.72046186085564e-09,0.999999942622186
"k_core_in","entropy_in",NA,NA
"k_core_out","entropy_in",NA,NA
"comm_bet","entropy_in",NA,NA
"decay_in","entropy_in",NA,NA
"decay_out","entropy_in",NA,NA
"diffus_indeg","entropy_in",NA,NA
"diffus_outdeg","entropy_in",NA,NA
"deg_cent_total","entropy_out",NA,NA
"deg_cent_out","entropy_out",NA,NA
"deg_cent_in","entropy_out",NA,NA
"wtd_deg_cent_total","entropy_out",NA,NA
"wtd_deg_cent_out","entropy_out",NA,NA
"wtd_deg_cent_in","entropy_out",NA,NA
"btw_cent","entropy_out",NA,NA
"close_cent_total","entropy_out",NA,NA
"close_cent_out","entropy_out",NA,NA
"close_cent_in","entropy_out",NA,NA
"eigen_cent","entropy_out",NA,NA
"component","entropy_out",NA,NA
"louvain_comm","entropy_out",NA,NA
"fstgrdy_comm","entropy_out",NA,NA
"page_rank","entropy_out",NA,NA
"alpha_cent","entropy_out",NA,NA
"auth_score","entropy_out",NA,NA
"hub_score","entropy_out",NA,NA
"local_trans","entropy_out",NA,NA
"in_ecc_cent","entropy_out",NA,NA
"out_ecc_cent","entropy_out",NA,NA
"load_cent","entropy_out",NA,NA
"stress_cent","entropy_out",NA,NA
"gilschmidt","entropy_out",NA,NA
"hyper_index","entropy_out",6.72046186085564e-09,0.999999942622186
"k_core_in","entropy_out",NA,NA
"k_core_out","entropy_out",NA,NA
"comm_bet","entropy_out",NA,NA
"decay_in","entropy_out",NA,NA
"decay_out","entropy_out",NA,NA
"diffus_indeg","entropy_out",NA,NA
"diffus_outdeg","entropy_out",NA,NA
"entropy_in","entropy_out",-1,0
"deg_cent_total","geokpath_in",-0.113299433090066,0.0692360892377704
"deg_cent_out","geokpath_in",-0.0546234171781747,0.382241256568183
"deg_cent_in","geokpath_in",-0.109364696806674,0.0795350514877846
"wtd_deg_cent_total","geokpath_in",-0.148960582329633,0.0166468157157147
"wtd_deg_cent_out","geokpath_in",-0.0666446988738434,0.286215539353966
"wtd_deg_cent_in","geokpath_in",-0.144351978626123,0.0203658377042144
"btw_cent","geokpath_in",-0.11281439645354,0.0704435686354352
"close_cent_total","geokpath_in",-0.119689171046653,0.0548496657434909
"close_cent_out","geokpath_in",-0.0554501041737498,0.375069020612494
"close_cent_in","geokpath_in",-0.130454926233745,0.0362422532599305
"eigen_cent","geokpath_in",-0.103729552395347,0.0964044303363898
"component","geokpath_in",NA,NA
"louvain_comm","geokpath_in",-0.0573584469154079,0.35883090695409
"fstgrdy_comm","geokpath_in",-0.0620196908852333,0.321050196626712
"page_rank","geokpath_in",-0.130583164869574,0.0360577620967861
"alpha_cent","geokpath_in",0.0526484431623006,0.399711218754352
"auth_score","geokpath_in",-0.136920334824341,0.0278812379579449
"hub_score","geokpath_in",-0.0625406480434444,0.31699432604883
"local_trans","geokpath_in",0.0815594903535147,0.191601987131211
"in_ecc_cent","geokpath_in",0.0134828809464803,0.829357767769156
"out_ecc_cent","geokpath_in",0.0202020916493426,0.746732405078375
"load_cent","geokpath_in",-0.112799113389799,0.0704818925430475
"stress_cent","geokpath_in",-0.124973221653615,0.0449108041428579
"gilschmidt","geokpath_in",-0.0545520948422512,0.382863933518743
"hyper_index","geokpath_in",NA,NA
"k_core_in","geokpath_in",-0.0436893906896822,0.484751011518376
"k_core_out","geokpath_in",-0.0128009837766531,0.837865739533622
"comm_bet","geokpath_in",-0.103740095447514,0.0963704002323231
"decay_in","geokpath_in",0.342120173680093,1.70368814611521e-08
"decay_out","geokpath_in",0.0830387227036317,0.183643448727943
"diffus_indeg","geokpath_in",-0.105571415211665,0.0906028980699913
"diffus_outdeg","geokpath_in",-0.0553816036046599,0.375660162661718
"entropy_in","geokpath_in",NA,NA
"entropy_out","geokpath_in",NA,NA
"deg_cent_total","geokpath_out",0.0526318097017805,0.399860351058911
"deg_cent_out","geokpath_out",0.156506950745003,0.0118292341311337
"deg_cent_in","geokpath_out",0.0114493131535163,0.854785305458379
"wtd_deg_cent_total","geokpath_out",0.000242685979034523,0.996904865452866
"wtd_deg_cent_out","geokpath_out",0.176185623326017,0.00453323869979272
"wtd_deg_cent_in","geokpath_out",-0.0294009715569013,0.638313565383579
"btw_cent","geokpath_out",0.0810788618709122,0.194241372322263
"close_cent_total","geokpath_out",0.0435615649419141,0.486030933317638
"close_cent_out","geokpath_out",0.160863047540142,0.00964863268038929
"close_cent_in","geokpath_out",0.00488668372041668,0.9377396863767
"eigen_cent","geokpath_out",-0.037380346789059,0.550032975029254
"component","geokpath_out",NA,NA
"louvain_comm","geokpath_out",0.133036249451612,0.0326789432789558
"fstgrdy_comm","geokpath_out",-0.0922836150131517,0.139340127002982
"page_rank","geokpath_out",-0.0367044109955407,0.557274119622244
"alpha_cent","geokpath_out",-0.0691554998782019,0.268409171501938
"auth_score","geokpath_out",-0.0276923079276403,0.657961494810687
"hub_score","geokpath_out",0.138662264738104,0.0259338704542202
"local_trans","geokpath_out",-0.0413593725459758,0.508364088272919
"in_ecc_cent","geokpath_out",-0.0437455941622217,0.484188820176021
"out_ecc_cent","geokpath_out",0.0468336957246253,0.453845853272526
"load_cent","geokpath_out",0.0810350123115958,0.194483487469979
"stress_cent","geokpath_out",0.0684180249470573,0.273558967217205
"gilschmidt","geokpath_out",0.155851620551134,0.0121923777229411
"hyper_index","geokpath_out",-0.00110567909398049,0.99056017433084
"k_core_in","geokpath_out",0.0254588443420557,0.684000720445777
"k_core_out","geokpath_out",0.0217398356427921,0.728186473563854
"comm_bet","geokpath_out",0.0428252918701762,0.493438499114328
"decay_in","geokpath_out",0.0335420300504829,0.591751516808418
"decay_out","geokpath_out",0.137041681544731,0.027741631087504
"diffus_indeg","geokpath_out",0.00602244765450409,0.923309328734632
"diffus_outdeg","geokpath_out",0.153463972347621,0.0135998743280814
"entropy_in","geokpath_out",NA,NA
"entropy_out","geokpath_out",NA,NA
"geokpath_in","geokpath_out",-0.0974875299325684,0.118287805098915
"deg_cent_total","laplacian_in",0.953274193882928,0
"deg_cent_out","laplacian_in",0.216778160904074,0.000453432295191014
"deg_cent_in","laplacian_in",0.993039018055801,0
"wtd_deg_cent_total","laplacian_in",0.540465061226832,0
"wtd_deg_cent_out","laplacian_in",0.319573042170757,1.55103084598096e-07
"wtd_deg_cent_in","laplacian_in",0.510654198332575,0
"btw_cent","laplacian_in",0.852701469792968,0
"close_cent_total","laplacian_in",0.96756089287326,0
"close_cent_out","laplacian_in",0.219328205465547,0.000386495130489273
"close_cent_in","laplacian_in",0.997182878476362,0
"eigen_cent","laplacian_in",0.472720654096131,8.88178419700125e-16
"component","laplacian_in",NA,NA
"louvain_comm","laplacian_in",-0.138037715487792,0.0266181938258336
"fstgrdy_comm","laplacian_in",-0.110268424549745,0.0770662747973589
"page_rank","laplacian_in",0.494721273473073,0
"alpha_cent","laplacian_in",-0.102004227088062,0.102103294638354
"auth_score","laplacian_in",0.508570648369929,0
"hub_score","laplacian_in",0.283161050980211,3.81748144806515e-06
"local_trans","laplacian_in",-0.862197786404003,0
"in_ecc_cent","laplacian_in",-0.307245705815561,4.81836093246812e-07
"out_ecc_cent","laplacian_in",-0.0463488457405782,0.458538137353514
"load_cent","laplacian_in",0.852783685342361,0
"stress_cent","laplacian_in",0.911278028168329,0
"gilschmidt","laplacian_in",0.216105462266689,0.000472802339182454
"hyper_index","laplacian_in",0.447979914383573,4.09190073824561e-07
"k_core_in","laplacian_in",0.717463017833394,0
"k_core_out","laplacian_in",0.0834347666120922,0.18155456791318
"comm_bet","laplacian_in",0.932608988782392,0
"decay_in","laplacian_in",-0.134056118939247,0.0313556778718262
"decay_out","laplacian_in",0.0300253158614342,0.631195825970271
"diffus_indeg","laplacian_in",0.989891896492527,0
"diffus_outdeg","laplacian_in",0.203464404772823,0.0010136887045642
"entropy_in","laplacian_in",NA,NA
"entropy_out","laplacian_in",NA,NA
"geokpath_in","laplacian_in",-0.120856115909704,0.0525106907763004
"geokpath_out","laplacian_in",0.0044519697491154,0.943268553073219
"deg_cent_total","laplacian_out",0.480543470983927,2.22044604925031e-16
"deg_cent_out","laplacian_out",0.995748007163481,0
"deg_cent_in","laplacian_out",0.234546496548165,0.000143384787889556
"wtd_deg_cent_total","laplacian_out",0.176198423553779,0.00453026367975062
"wtd_deg_cent_out","laplacian_out",0.767556737801608,0
"wtd_deg_cent_in","laplacian_out",0.0548252405351173,0.380482593144093
"btw_cent","laplacian_out",0.536066720178027,0
"close_cent_total","laplacian_out",0.416062627827723,3.19122506198255e-12
"close_cent_out","laplacian_out",0.999324170698976,0
"close_cent_in","laplacian_out",0.209579448030349,0.000704817175640304
"eigen_cent","laplacian_out",0.0192899915920721,0.757802856734421
"component","laplacian_out",NA,NA
"louvain_comm","laplacian_out",0.213308377170618,0.000561861571010791
"fstgrdy_comm","laplacian_out",0.107736220766398,0.0841447813123513
"page_rank","laplacian_out",0.0246325268579548,0.693732026734554
"alpha_cent","laplacian_out",-0.0393115746726364,0.52960159172282
"auth_score","laplacian_out",0.0555366894233715,0.374322630682205
"hub_score","laplacian_out",0.657851274181913,0
"local_trans","laplacian_out",-0.41299572882706,4.76130246340745e-12
"in_ecc_cent","laplacian_out",-0.112180691218133,0.0720469716663665
"out_ecc_cent","laplacian_out",-0.46206444545845,4.88498130835069e-15
"load_cent","laplacian_out",0.535903792977858,0
"stress_cent","laplacian_out",0.528706136779707,0
"gilschmidt","laplacian_out",0.995476612753836,0
"hyper_index","laplacian_out",0.106874952001879,0.251420551303883
"k_core_in","laplacian_out",0.25652866262389,3.03996509236626e-05
"k_core_out","laplacian_out",0.521493029972219,0
"comm_bet","laplacian_out",0.464017219792969,3.5527136788005e-15
"decay_in","laplacian_out",0.102718655238146,0.0997119691961503
"decay_out","laplacian_out",0.163346803659872,0.0085717803595653
"diffus_indeg","laplacian_out",0.226343461770578,0.000246714529150704
"diffus_outdeg","laplacian_out",0.996251575654947,0
"entropy_in","laplacian_out",NA,NA
"entropy_out","laplacian_out",NA,NA
"geokpath_in","laplacian_out",-0.0562190925022754,0.368472127748262
"geokpath_out","laplacian_out",0.160425562641888,0.00985025693180086
"laplacian_in","laplacian_out",0.213774762538319,0.000546006909073915
"deg_cent_total","leverage_in",0.93608423387928,0
"deg_cent_out","leverage_in",0.269359341745218,1.14980771390716e-05
"deg_cent_in","leverage_in",0.958178478055694,0
"wtd_deg_cent_total","leverage_in",0.419760100327515,1.95932159385848e-12
"wtd_deg_cent_out","leverage_in",0.324196597167473,1.0004526718177e-07
"wtd_deg_cent_in","leverage_in",0.383815983663072,1.7578516420258e-10
"btw_cent","leverage_in",0.821834700289974,0
"close_cent_total","leverage_in",0.906761605059001,0
"close_cent_out","leverage_in",0.273505097456899,8.30811818719468e-06
"close_cent_in","leverage_in",0.900579380919706,0
"eigen_cent","leverage_in",0.345758144165538,1.17296399260169e-08
"component","leverage_in",NA,NA
"louvain_comm","leverage_in",-0.0542200267043952,0.385771169020672
"fstgrdy_comm","leverage_in",-0.0469994849784455,0.452247575639255
"page_rank","leverage_in",0.366864772087701,1.22203869246107e-09
"alpha_cent","leverage_in",-0.125114050917248,0.0446680811906544
"auth_score","leverage_in",0.379969411446374,2.75647504821563e-10
"hub_score","leverage_in",0.273794036454477,8.1204626214415e-06
"local_trans","leverage_in",-0.962633427831276,0
"in_ecc_cent","leverage_in",-0.436721398747161,1.93622895494627e-13
"out_ecc_cent","leverage_in",-0.0721244574482007,0.248348943239176
"load_cent","leverage_in",0.821889318020096,0
"stress_cent","leverage_in",0.871431037261456,0
"gilschmidt","leverage_in",0.268601189634358,1.2195039818419e-05
"hyper_index","leverage_in",0.376368801474363,2.88714373490873e-05
"k_core_in","leverage_in",0.912176216888517,0
"k_core_out","leverage_in",0.0920320324054704,0.140426247346865
"comm_bet","leverage_in",0.948487085165431,0
"decay_in","leverage_in",0.167109832012893,0.00714328311944801
"decay_out","leverage_in",0.0414676670017625,0.507253469504576
"diffus_indeg","leverage_in",0.958066259725628,0
"diffus_outdeg","leverage_in",0.258424614111303,2.64145617345779e-05
"entropy_in","leverage_in",NA,NA
"entropy_out","leverage_in",NA,NA
"geokpath_in","leverage_in",-0.0824888338559918,0.186573034073613
"geokpath_out","leverage_in",0.0242009189547472,0.698835107470055
"laplacian_in","leverage_in",0.9198582389993,0
"laplacian_out","leverage_in",0.269310602700265,1.15417209971547e-05
"deg_cent_total","leverage_out",0.466729939062354,2.22044604925031e-15
"deg_cent_out","leverage_out",0.97417714217002,0
"deg_cent_in","leverage_out",0.225687735443161,0.000257438771424479
"wtd_deg_cent_total","leverage_out",0.185352654237794,0.00280178250657159
"wtd_deg_cent_out","leverage_out",0.734002234037631,0
"wtd_deg_cent_in","leverage_out",0.0700332734724304,0.262366461655426
"btw_cent","leverage_out",0.48983940990912,0
"close_cent_total","leverage_out",0.407520123837768,9.62896429257398e-12
"close_cent_out","leverage_out",0.952332716594762,0
"close_cent_in","leverage_out",0.206291563979074,0.000858009443025942
"eigen_cent","leverage_out",0.0402201702274863,0.520123593340772
"component","leverage_out",NA,NA
"louvain_comm","leverage_out",0.139699003249914,0.0248312850956929
"fstgrdy_comm","leverage_out",0.0691403517215746,0.268514280821157
"page_rank","leverage_out",0.0450700038937673,0.471043308441661
"alpha_cent","leverage_out",-0.0531130852729573,0.395558782628697
"auth_score","leverage_out",0.0705087596032304,0.259132453300513
"hub_score","leverage_out",0.64423584874132,0
"local_trans","leverage_out",-0.399818352922267,2.53779219860917e-11
"in_ecc_cent","leverage_out",-0.0939185835193108,0.132437737484312
"out_ecc_cent","leverage_out",-0.511363938421408,0
"load_cent","leverage_out",0.489703487530101,0
"stress_cent","leverage_out",0.489454974982943,0
"gilschmidt","leverage_out",0.974838379961112,0
"hyper_index","leverage_out",0.0899332846822651,0.334901259995108
"k_core_in","leverage_out",0.240190355197467,9.7597790944981e-05
"k_core_out","leverage_out",0.745104983275687,0
"comm_bet","leverage_out",0.450795272215141,2.57571741713036e-14
"decay_in","leverage_out",0.0687563460123675,0.271188190091095
"decay_out","leverage_out",0.219577571623915,0.000380467817791219
"diffus_indeg","leverage_out",0.218448191025494,0.000408481701159591
"diffus_outdeg","leverage_out",0.967860933498584,0
"entropy_in","leverage_out",NA,NA
"entropy_out","leverage_out",NA,NA
"geokpath_in","leverage_out",-0.0484334324096587,0.438556397978578
"geokpath_out","leverage_out",0.14193560278774,0.0225893334008531
"laplacian_in","leverage_out",0.208905965881187,0.00073397020672461
"laplacian_out","leverage_out",0.9496941065647,0
"leverage_in","leverage_out",0.253487269199723,3.79997605230997e-05
"deg_cent_total","lin_cent_in",-0.0135757603348459,0.828200434250576
"deg_cent_out","lin_cent_in",0.0953194817233804,0.126735604884338
"deg_cent_in","lin_cent_in",-0.043675286399215,0.484892148894879
"wtd_deg_cent_total","lin_cent_in",-0.532515666534722,0
"wtd_deg_cent_out","lin_cent_in",-0.0175559604047701,0.778984367760785
"wtd_deg_cent_in","lin_cent_in",-0.55318569186258,0
"btw_cent","lin_cent_in",-0.0324784525802643,0.60356198185237
"close_cent_total","lin_cent_in",-0.130130532944121,0.0367125173842495
"close_cent_out","lin_cent_in",0.103135905568583,0.0983360303303533
"close_cent_in","lin_cent_in",-0.192906053665935,0.00185338413134684
"eigen_cent","lin_cent_in",-0.544475242125692,0
"component","lin_cent_in",NA,NA
"louvain_comm","lin_cent_in",0.115282616962814,0.064473635311534
"fstgrdy_comm","lin_cent_in",0.0680780234527391,0.275955670472947
"page_rank","lin_cent_in",-0.554389949873451,0
"alpha_cent","lin_cent_in",-0.0642810857480361,0.30368760236026
"auth_score","lin_cent_in",-0.559046603673027,0
"hub_score","lin_cent_in",-0.0819960530888916,0.189227407012209
"local_trans","lin_cent_in",-0.233885989221578,0.000149896771464819
"in_ecc_cent","lin_cent_in",-0.284336424452313,3.46573730158894e-06
"out_ecc_cent","lin_cent_in",-0.0129832498164438,0.835589732587008
"load_cent","lin_cent_in",-0.0325245903761564,0.603047466159163
"stress_cent","lin_cent_in",-0.0510125718912347,0.414536814951377
"gilschmidt","lin_cent_in",0.0947812637466126,0.128903437433808
"hyper_index","lin_cent_in",0.25554788169296,0.00542209585358222
"k_core_in","lin_cent_in",0.404671510207289,1.38200562105339e-11
"k_core_out","lin_cent_in",-0.0344081007348455,0.582212933188344
"comm_bet","lin_cent_in",0.0750190772212852,0.229818512956391
"decay_in","lin_cent_in",0.998764494922034,0
"decay_out","lin_cent_in",-0.0403395259643822,0.518885028503489
"diffus_indeg","lin_cent_in",-0.0217179505511393,0.728449341014385
"diffus_outdeg","lin_cent_in",0.0969495038255679,0.120342106094832
"entropy_in","lin_cent_in",NA,NA
"entropy_out","lin_cent_in",NA,NA
"geokpath_in","lin_cent_in",0.327840024430799,7.04502114423633e-08
"geokpath_out","lin_cent_in",0.035839205431909,0.566609677609291
"laplacian_in","lin_cent_in",-0.137783399772933,0.0269012599397993
"laplacian_out","lin_cent_in",0.104373499998251,0.0943434129468144
"leverage_in","lin_cent_in",0.164609874280385,0.00806626203584848
"leverage_out","lin_cent_in",0.0701263804250319,0.261731024671942
"deg_cent_total","lin_cent_out",0.0794686940938177,0.203276823808849
"deg_cent_out","lin_cent_out",0.182654516521605,0.00323550528879668
"deg_cent_in","lin_cent_out",0.0333899554526448,0.593433746803534
"wtd_deg_cent_total","lin_cent_out",0.0123793692634378,0.843135697866704
"wtd_deg_cent_out","lin_cent_out",-0.108094720982534,0.0831119458905523
"wtd_deg_cent_in","lin_cent_out",0.0311223811292482,0.618771209846644
"btw_cent","lin_cent_out",0.137701970812448,0.0269924388155913
"close_cent_total","lin_cent_out",0.0855522186399129,0.170683019956274
"close_cent_out","lin_cent_out",0.168824155506903,0.0065660525218123
"close_cent_in","lin_cent_out",0.0386739002277229,0.536305218876878
"eigen_cent","lin_cent_out",0.0324535384128444,0.603839899164532
"component","lin_cent_out",NA,NA
"louvain_comm","lin_cent_out",0.125313646078371,0.0443259588699592
"fstgrdy_comm","lin_cent_out",0.156936446386316,0.0115964384320928
"page_rank","lin_cent_out",0.0356216700890732,0.568968556801338
"alpha_cent","lin_cent_out",-0.0818867811739192,0.189819732550061
"auth_score","lin_cent_out",0.0272222888718081,0.663408440640018
"hub_score","lin_cent_out",-0.10833280300744,0.0824316939281304
"local_trans","lin_cent_out",-0.0640533978418473,0.305407126656763
"in_ecc_cent","lin_cent_out",-0.045773717070811,0.464139013056083
"out_ecc_cent","lin_cent_out",-0.132512302296612,0.033377047426252
"load_cent","lin_cent_out",0.137689704295241,0.0270061970265432
"stress_cent","lin_cent_out",0.0929319084907076,0.136570978556253
"gilschmidt","lin_cent_out",0.183379641343919,0.00311333234128019
"hyper_index","lin_cent_out",-0.0143127613427483,0.878270669779917
"k_core_in","lin_cent_out",0.0466896770188772,0.455236820473844
"k_core_out","lin_cent_out",0.234512714627386,0.000143711314538386
"comm_bet","lin_cent_out",0.0625748075986466,0.316729551821033
"decay_in","lin_cent_out",-0.0307571911411526,0.62289532145742
"decay_out","lin_cent_out",0.98848206906594,0
"diffus_indeg","lin_cent_out",0.022011874194933,0.724921610399409
"diffus_outdeg","lin_cent_out",0.177975539162393,0.00413389892378224
"entropy_in","lin_cent_out",NA,NA
"entropy_out","lin_cent_out",NA,NA
"geokpath_in","lin_cent_out",0.0848449731890227,0.174258923916612
"geokpath_out","lin_cent_out",0.186964097181903,0.00256863124978057
"laplacian_in","lin_cent_out",0.0292418197389566,0.640133297705781
"laplacian_out","lin_cent_out",0.165845196442601,0.00759769210414563
"leverage_in","lin_cent_out",0.0441090942004627,0.480561308934448
"leverage_out","lin_cent_out",0.218437914489751,0.000408745181000647
"lin_cent_in","lin_cent_out",-0.0339857438163404,0.586855699977836
"deg_cent_total","lobby_in",0.945155001840308,0
"deg_cent_out","lobby_in",0.249578499145769,5.04157056657739e-05
"deg_cent_in","lobby_in",0.974183186967367,0
"wtd_deg_cent_total","lobby_in",0.433665624189385,2.96429547574917e-13
"wtd_deg_cent_out","lobby_in",0.326787106309086,7.80019182577973e-08
"wtd_deg_cent_in","lobby_in",0.397902405047836,3.21724868967976e-11
"btw_cent","lobby_in",0.827563971797518,0
"close_cent_total","lobby_in",0.917009883849251,0
"close_cent_out","lobby_in",0.2532840814393,3.85666906006499e-05
"close_cent_in","lobby_in",0.921885437669589,0
"eigen_cent","lobby_in",0.360165848884575,2.55057264197944e-09
"component","lobby_in",NA,NA
"louvain_comm","lobby_in",-0.0938992457936079,0.132517808393421
"fstgrdy_comm","lobby_in",-0.0759740479453159,0.2239252259616
"page_rank","lobby_in",0.38157385103811,2.28650431921551e-10
"alpha_cent","lobby_in",-0.13505063573586,0.0301095921272561
"auth_score","lobby_in",0.394411140999855,4.93787233324383e-11
"hub_score","lobby_in",0.275889423256435,6.8752593902488e-06
"local_trans","lobby_in",-0.957502591167667,0
"in_ecc_cent","lobby_in",-0.415989463413605,3.22208926206713e-12
"out_ecc_cent","lobby_in",-0.0554680399594417,0.374914333912442
"load_cent","lobby_in",0.8276331573168,0
"stress_cent","lobby_in",0.881488360357307,0
"gilschmidt","lobby_in",0.248785611181,5.3361920572037e-05
"hyper_index","lobby_in",0.412930931078674,3.71404346921622e-06
"k_core_in","lobby_in",0.897054963033144,0
"k_core_out","lobby_in",0.0868297312897488,0.164362755998097
"comm_bet","lobby_in",0.960534865386774,0
"decay_in","lobby_in",0.13501999403531,0.0301473435330792
"decay_out","lobby_in",0.0290863692648505,0.641912788784344
"diffus_indeg","lobby_in",0.979669191622243,0
"diffus_outdeg","lobby_in",0.237914599151356,0.000114100745985501
"entropy_in","lobby_in",NA,NA
"entropy_out","lobby_in",NA,NA
"geokpath_in","lobby_in",-0.0869470032865936,0.163791474754932
"geokpath_out","lobby_in",0.0110421676181226,0.85989516670541
"laplacian_in","lobby_in",0.943516186904491,0
"laplacian_out","lobby_in",0.248740317874203,5.35350253874078e-05
"leverage_in","lobby_in",0.987615503423209,0
"leverage_out","lobby_in",0.235841131753627,0.000131382031107297
"lin_cent_in","lobby_in",0.131240670493833,0.0351242943334982
"lin_cent_out","lobby_in",0.0293270490604287,0.639158522265303
"deg_cent_total","lobby_out",0.424239522202114,1.07647224467655e-12
"deg_cent_out","lobby_out",0.944368162642553,0
"deg_cent_in","lobby_out",0.187471124104819,0.00249900659248681
"wtd_deg_cent_total","lobby_out",0.164484349033939,0.0081152854933344
"wtd_deg_cent_out","lobby_out",0.678846927578302,0
"wtd_deg_cent_in","lobby_out",0.0575225352096044,0.357455496385853
"btw_cent","lobby_out",0.428594205516193,5.96189764223709e-13
"close_cent_total","lobby_out",0.369179239485102,9.43970013267403e-10
"close_cent_out","lobby_out",0.91314423919785,0
"close_cent_in","lobby_out",0.169463318446826,0.00636175023775998
"eigen_cent","lobby_out",0.0271286623733043,0.664495584483758
"component","lobby_out",NA,NA
"louvain_comm","lobby_out",0.147577707541219,0.0176949388219314
"fstgrdy_comm","lobby_out",0.0834530109439777,0.181458764700489
"page_rank","lobby_out",0.0317658377183227,0.611533638373412
"alpha_cent","lobby_out",-0.046199405737452,0.459989821576977
"auth_score","lobby_out",0.0581717325757474,0.35204624864048
"hub_score","lobby_out",0.59863927749041,0
"local_trans","lobby_out",-0.355036038439507,4.42985248483296e-09
"in_ecc_cent","lobby_out",-0.0695622129039725,0.265597590912017
"out_ecc_cent","lobby_out",-0.524008792535889,0
"load_cent","lobby_out",0.428458576262774,6.07514039074886e-13
"stress_cent","lobby_out",0.430827466898438,4.38760139331862e-13
"gilschmidt","lobby_out",0.945221797786796,0
"hyper_index","lobby_out",0.0706594523381152,0.449026042681481
"k_core_in","lobby_out",0.207198388925451,0.000812948750441134
"k_core_out","lobby_out",0.803724450094414,0
"comm_bet","lobby_out",0.406759844811808,1.06075148664786e-11
"decay_in","lobby_out",0.0579483400693849,0.353901758803669
"decay_out","lobby_out",0.222435606377273,0.000317349972585035
"diffus_indeg","lobby_out",0.180099698068589,0.00370133827378849
"diffus_outdeg","lobby_out",0.944319222864781,0
"entropy_in","lobby_out",NA,NA
"entropy_out","lobby_out",NA,NA
"geokpath_in","lobby_out",-0.0370560218634014,0.553501637899685
"geokpath_out","lobby_out",0.118756754270414,0.0567800613046643
"laplacian_in","lobby_out",0.171476044129279,0.00575503502728902
"laplacian_out","lobby_out",0.914709914423144,0
"leverage_in","lobby_out",0.215081431179311,0.000503766596077426
"leverage_out","lobby_out",0.983708365286289,0
"lin_cent_in","lobby_out",0.0587702649172448,0.347105055997972
